"년도","지역코드","시설유형","쉼터명칭","도로명주소","지번상세주소","면적","이용가능인원","비고","운영시작일","운영종료일","경도","위도","X좌표","Y좌표"
"2025","1171062000","005","가락본동 주민센터","서울특별시 송파구 송파대로28길 39","","999.03","100","","20240601","20240930","127.121759","37.495576","210767.266389","544020.025532"
"2025","1171062000","005","가락1동 주민센터","서울특별시 송파구 양재대로 925","","165.00","20","","20240601","20240930","127.109870","37.496508","209715.748635","544122.260585"
"2025","1171063200","001","샛팽이경로당","서울특별시 송파구 오금로42길 15","","146.00","15","","20240601","20240930","127.133941","37.496796","211844.327760","544156.981708"
"2025","1171062000","001","개롱경로당","서울특별시 송파구 동남로14길 17-46 ","","106.84","60","","20240601","20240930","127.133221","37.493159","211781.203493","543753.198222"
"2025","1171062000","001","가락골경로당","서울특별시 송파구 송이로23길 16-28 ","","106.84","36","","20240601","20240930","127.125770","37.494767","211122.002238","543930.803192"
"2025","1171063200","005","가락2동 주민센터","서울특별시 송파구 중대로20길 6","","994.44","30","","20240601","20240930","127.126608","37.498677","211195.603936","544364.795401"
"2025","1171064100","001","연화경로당","서울특별시 송파구 송파대로14길 7","","150.76","65","","20240601","20240930","127.124945","37.483658","211050.700291","542697.663765"
"2025","1171064100","001","문정경로당","서울특별시 송파구 동남로6나길 3-6 ","","124.20","40","","20240601","20240930","127.125501","37.488634","211099.201305","543249.999794"
"2025","1171064100","005","문정1동 주민센터","서울특별시 송파구 동남로 116","","778.39","20","","20240601","20240930","127.124183","37.490073","210982.401567","543409.599736"
"2025","1171064200","005","문정2동 주민센터","서울특별시 송파구 중대로 16","","870.48","20","","20240601","20240930","127.110881","37.489872","209805.991967","543385.867003"
"2025","1171064100","001","장지경로당","서울특별시 송파구 새말로10길 3-16 ","","109.36","27","","20240601","20240930","127.128313","37.482479","211348.795990","542567.199915"
"2025","1171064100","001","잔버들경로당","서울특별시 송파구 새말로15길 9","","144.64","36","","20240601","20240930","127.129024","37.485498","211411.204292","542902.399398"
"2025","1171064600","001","파인타운1단지경로당","서울특별시 송파구 충민로 188","","85.03","21","","20240601","20240930","127.134778","37.486797","211919.905473","543047.295389"
"2025","1171064600","001","파인타운2단지경로당","서울특별시 송파구 충민로 151","","74.06","18","","20240601","20240930","127.131309","37.483517","211613.602289","542682.802807"
"2025","1171064600","001","파인타운4단지경로당","서울특별시 송파구 새말로12길 16","","91.31","22","","20240601","20240930","127.129654","37.481826","211467.493167","542494.943510"
"2025","1171064600","001","파인타운5단지경로당","서울특별시 송파구 충민로4길 5","","65.58","16","","20240601","20240930","127.129719","37.479615","211473.597910","542249.604147"
"2025","1171064600","001","파인타운6단지경로당","서울특별시 송파구 충민로6길 14","","82.84","20","","20240601","20240930","127.131931","37.480514","211669.064277","542349.641894"
"2025","1171064600","001","파인타운7단지경로당","서울특별시 송파구 충민로4길 19","","53.00","13","","20240601","20240930","127.131030","37.479200","211589.566399","542203.616345"
"2025","1171064600","001","파인타운8단지경로당","서울특별시 송파구 충민로4길 6","","71.06","17","","20240601","20240930","127.128477","37.479438","211363.761546","542229.808873"
"2025","1171064600","001","파인타운9단지경로당","서울특별시 송파구 송파대로8길 17","","145.00","36","","20240601","20240930","127.129160","37.478001","211424.400327","542070.403628"
"2025","1171064600","001","파인타운10단지경로당","서울특별시 송파구 송파대로8길 20","","89.48","22","","20240601","20240930","127.131186","37.478133","211603.600362","542085.201736"
"2025","1171064600","001","파인타운11단지경로당","서울특별시 송파구 송파대로8길 58","","57.60","14","","20240601","20240930","127.133727","37.480144","211828.002602","542308.800925"
"2025","1171064600","005","장지동 주민센터","서울특별시 송파구 새말로19길 6","","1,235.65","40","","20240601","20240930","127.132419","37.486955","211711.257159","543064.535267"
"2025","1171011300","001","위례포레샤인18단지경로당","서울특별시 송파구 위례북로4길 12","","232.20","33","","20240601","20240930","127.151935","37.487789","213437.120399","543159.649423"
"2025","1171011300","001","위례포레샤인13단지경로당","서울특별시 송파구 위례서이로 25","","60.00","30","","20240601","20240930","127.137714","37.482383","212180.320498","542557.719853"
"2025","1171064700","001","위례포레샤인경로당","서울특별시 송파구 위례순환로 477","","430.39","52","","20240601","20240930","127.135280","37.476192","211965.958520","541870.377622"
"2025","1171064700","005","위례동 주민센터","서울특별시 송파구 위례광장로 210","","2,550.00","30","","20240601","20240930","127.143924","37.481153","212729.736287","542422.082990"
"2025","1171065000","001","신천경로당","서울특별시 송파구 석촌호수로12길 1-17 ","","159.98","57","","20240601","20240930","127.086561","37.508424","207653.300354","545442.543492"
"2025","1171065000","001","잠전경로당","서울특별시 송파구 백제고분로15길 7","","103.36","33","","20240601","20240930","127.084182","37.506234","207443.177151","545199.379473"
"2025","1171065000","005","잠실본동 주민센터","서울특별시 송파구 백제고분로 145","","696.30","20","","20240601","20240930","127.083100","37.506100","207347.557279","545184.388895"
"2025","1171067000","005","잠실2동 주민센터","서울특별시 송파구 올림픽로 159","","1,748.97","20","","20240601","20240930","127.088541","37.511891","207828.000951","545827.599098"
"2025","1171068000","005","잠실3동 주민센터","서울특별시 송파구 잠실로 51-29 ","","591.34","20","","20240601","20240930","127.094374","37.513300","208343.601207","545984.403841"
"2025","1171069000","005","잠실4동 주민센터","서울특별시 송파구 올림픽로35길 12","","1,321.34","20","","20240601","20240930","127.112222","37.520133","209920.581545","546744.568588"
"2025","1171071000","099","송파구청","서울특별시 송파구 올림픽로 326","","26,318.00","30","","20240601","20240930","127.105939","37.514524","209365.872100","546121.385095"
"2025","1171071000","005","잠실6동 주민센터","서울특별시 송파구 올림픽로35길 120","","766.59","20","","20240601","20240930","127.100627","37.518096","208895.840610","546517.305445"
"2025","1171072000","005","잠실7동 주민센터","서울특별시 송파구 올림픽로4길 17","","10,672.00","20","","20240601","20240930","127.077276","37.508745","206832.403572","545477.489087"
"2025","1174051500","001","강동리버스트8단지 경로당","","","244.76","74","","20240601","20240930","127.177340","37.571687","215666.379728","552475.327522"
"2025","1174051500","001","강일리버파크6단지 경로당","서울특별시 강동구 아리수로94길 19","","163.06","49","","20240601","20240930","127.176500","37.563800","215593.808682","551599.777490"
"2025","1174051500","001","강동리버스트6단지 경로당","서울특별시 강동구 아리수로93가길 77","","397.57","120","","20240601","20240930","127.169600","37.570700","214982.809786","552364.475163"
"2025","1174051500","001","강동리버스트4단지 경로당","서울특별시 강동구 아리수로93가길 110","","390.71","118","","20240601","20240930","127.172100","37.573000","215203.197511","552620.150315"
"2025","1174011000","001","강동리버스트7단지 경로당","서울특별시 강동구 아리수로93가길 70","","377.08","114","","20240601","20240930","127.173969","37.570722","215368.736559","552367.644639"
"2025","1174051500","002","홀트강동복지관","서울특별시 강동구 아리수로93길 41","","71.00","22","","20240601","20240930","127.173224","37.566285","215303.864856","551875.045128"
"2025","1174051500","001","강일리버파크1단지경로당","서울특별시 강동구 아리수로93가길 25","","103.97","32","","20240601","20240930","127.171696","37.568226","215168.476568","552090.214844"
"2025","1174051500","001","강일리버파크2단지경로당","서울특별시 강동구 아리수로97길 68","","107.43","33","","20240601","20240930","127.176563","37.570207","215598.029959","552310.846441"
"2025","1174051500","001","강일리버파크3단지경로당","서울특별시 강동구 아리수로93길 40","","114.52","35","","20240601","20240930","127.173904","37.566269","215363.917901","551873.335822"
"2025","1174051500","001","강일리버파크4단지경로당","서울특별시 강동구 아리수로97길 19","","132.00","40","","20240601","20240930","127.175727","37.567095","215524.847817","551965.334143"
"2025","1174051500","001","강일리버파크5단지경로당","서울특별시 강동구 아리수로97길 20","","110.81","34","","20240601","20240930","127.178656","37.568194","215783.329423","552087.809358"
"2025","1174051500","001","강일리버파크7단지경로당","서울특별시 강동구 아리수로98길 25","","151.61","46","","20240601","20240930","127.178306","37.565888","215752.956144","551831.789209"
"2025","1174051500","001","강일리버파크9단지경로당","서울특별시 강동구 고덕로97길 29","","127.10","39","","20240601","20240930","127.178453","37.559947","215767.186320","551172.498579"
"2025","1174051500","001","강일리버파크10단지경로당","서울특별시 강동구 고덕로97길 20","","139.10","42","","20240601","20240930","127.180410","37.558884","215940.305587","551054.792583"
"2025","1174051500","001","고덕리엔파크1단지경로당","서울특별시 강동구 상일로 152","","117.29","36","","20240601","20240930","127.171474","37.560561","215150.416136","551239.475307"
"2025","1174051500","001","고덕리엔파크2단지경로당","서울특별시 강동구 고덕로 427","","157.39","48","","20240601","20240930","127.172782","37.558583","215266.351460","551020.174247"
"2025","1174051500","005","강일동주민센터","서울특별시 강동구 아리수로93길 9-14 ","","554.00","168","","20240601","20240930","127.173968","37.565013","215369.830123","551733.978146"
